Total Power,GPU,Time
7032,25.3,20.550241
7032,25.3,20.550565
7032,25.3,20.550866
7032,25.3,20.551165
7032,25.3,20.551519
7032,25.3,20.552234
7032,25.3,20.552559
7032,25.3,20.552935
7032,25.3,20.55324
7032,25.3,20.554315
7032,25.3,20.554682
7032,25.3,20.554982
7032,25.3,20.555443
7032,25.3,20.555791
7032,25.3,20.556092
7032,25.3,20.55639
7032,25.3,20.556762
7032,25.3,20.557063
7032,25.3,20.557404
7032,25.3,20.557739
7032,25.3,20.558038
7032,25.3,20.558381
7032,25.3,20.558703
7032,25.3,20.559005
7032,25.3,20.55944
7032,25.3,20.559768
7032,25.3,20.560075
7032,25.3,20.560375
7032,25.3,20.560674
7032,25.3,20.5611
7032,25.3,20.561399
7032,25.3,20.561697
7032,25.3,20.562161
7032,25.3,20.56263
7032,25.3,20.563099
7032,25.3,20.56381
7032,25.3,20.564295
7032,25.3,20.564611
7032,25.3,20.564918
7032,25.3,20.565335
7032,25.3,20.565642
7032,25.3,20.565949
7032,25.3,20.566275
7032,25.3,20.566581
7032,25.3,20.56759
7032,25.3,20.567901
7032,25.3,20.568208
7032,25.3,20.568516
7032,25.3,20.568875
7032,25.3,20.569184
7032,25.3,20.569863
7032,25.3,20.570251
7032,25.3,20.570563
7032,25.3,20.571035
7032,25.3,20.571443
7032,25.3,20.57175
7032,25.3,20.572128
7032,25.3,20.572437
7032,25.3,20.572738
7032,25.3,20.57306
7032,25.3,20.573364
7032,25.3,20.573665
7032,25.3,20.573966
7032,25.3,20.574304
7032,25.3,20.574648
7032,25.3,20.57495
7032,25.3,20.575369
7032,25.3,20.575681
7032,25.3,20.576028
7032,25.3,20.576364
7032,25.3,20.576715
7032,25.3,20.577022
7032,25.3,20.577356
7032,25.3,20.577707
7032,25.3,20.578011
7032,25.3,20.578486
7032,25.3,20.578805
7032,25.3,20.579106
7032,25.3,20.579483
7032,25.3,20.579784
7032,25.3,20.580189
7032,25.3,20.580687
7032,25.3,20.581151
7032,25.3,20.581694
7032,25.3,20.582001
7032,25.3,20.582303
7032,25.3,20.582623
7032,25.3,20.582926
7032,25.3,20.583316
7032,25.3,20.583715
7032,25.3,20.584024
7032,25.3,20.584327
7032,25.3,20.584628
7032,25.3,20.584954
7032,25.3,20.585254
7032,25.3,20.585553
7032,25.3,20.585884
7032,25.3,20.586183
7032,25.3,20.586481
7032,25.3,20.587099
7032,25.3,20.587497
7032,25.3,20.587812
7032,25.3,20.588183
7032,25.3,20.588602
7032,25.3,20.588984
7032,25.3,20.589702
7032,25.3,20.590015
7032,25.3,20.590331
7032,25.3,20.591353
7032,25.3,20.591729
7032,25.3,20.592103
7032,25.3,20.592437
7032,25.3,20.592749
7032,25.3,20.593106
7032,25.3,20.593499
7032,25.3,20.59382
7032,25.3,20.59421
7032,25.3,20.594605
7032,25.3,20.594932
7032,25.3,20.595357
7032,25.3,20.595665
7032,25.3,20.595965
7032,25.3,20.596454
7032,25.3,20.596759
7032,25.3,20.597214
7032,25.3,20.597528
7032,25.3,20.597918
7032,25.3,20.598316
7032,25.3,20.598894
7032,25.3,20.599461
7032,25.3,20.599765
7032,25.3,20.600077
7032,25.3,20.600409
7032,25.3,20.600713
7032,25.3,20.601015
7032,25.3,20.601317
7032,25.3,20.601638
7032,25.3,20.601938
7032,25.3,20.602246
7032,25.3,20.60257
7032,25.3,20.602871
7032,25.3,20.603171
7032,25.3,20.603551
7032,25.3,20.603853
7032,25.3,20.604152
7032,25.3,20.604457
7032,25.3,20.604978
7032,25.3,20.605317
7032,25.3,20.605622
7032,25.3,20.60595
7032,25.3,20.606367
7032,25.3,20.606706
7032,25.3,20.607051
7032,25.3,20.607482
7032,25.3,20.607788
7032,25.3,20.608115
7032,25.3,20.608416
7032,25.3,20.608796
7032,25.3,20.609422
7032,25.3,20.609778
7032,25.3,20.610081
7032,25.3,20.610469
7032,25.3,20.610773
7032,25.3,20.611112
7032,25.3,20.611572
7032,25.3,20.611882
7032,25.3,20.612231
7032,25.3,20.612569
7032,25.3,20.612873
7032,25.3,20.613175
7032,25.3,20.613502
7032,25.3,20.614016
7032,25.3,20.614327
7032,25.3,20.614704
7032,25.3,20.615013
7032,25.3,20.615472
7032,25.3,20.615883
7032,25.3,20.616341
7032,25.3,20.616869
7032,25.3,20.61718
7032,25.3,20.617481
7032,25.3,20.61781
7032,25.3,20.618113
7032,25.3,20.618423
7032,25.3,20.618751
7032,25.3,20.619055
7032,25.3,20.61942
7032,25.3,20.619725
7032,25.3,20.620048
7032,25.3,20.62035
7032,25.3,20.62066
7032,25.3,20.620982
7032,25.3,20.621282
7032,25.3,20.621582
7032,25.3,20.621904
7032,25.3,20.622433
7032,25.3,20.622775
7032,25.3,20.623124
7032,25.3,20.62351
7032,25.3,20.623948
7032,25.3,20.624279
7032,25.3,20.62462
7032,25.3,20.624928
7032,25.3,20.625258
7032,25.3,20.625567
7032,25.3,20.625915
7032,25.3,20.626242
7032,25.3,20.626545
7032,25.3,20.626845
7032,25.3,20.627218
7032,25.3,20.627608
7032,25.3,20.627989
7032,25.3,20.628317
7032,25.3,20.628661
7032,25.3,20.628971
7032,25.3,20.629274
7032,25.3,20.629653
7032,25.3,20.629965
7032,25.3,20.630399
7032,25.3,20.630709
7032,25.3,20.631009
7032,25.3,20.631465
7032,25.3,20.631771
7032,25.3,20.632073
7032,25.3,20.632386
7032,25.3,20.632801
7032,25.3,20.633216
7032,25.3,20.633627
7032,25.3,20.634069
7032,25.3,20.634507
7032,25.3,20.634837
7032,25.3,20.635136
7032,25.3,20.635486
7032,25.3,20.635808
7032,25.3,20.636108
7032,25.3,20.636408
7032,25.3,20.636707
7032,25.3,20.637038
7032,25.3,20.637337
7032,25.3,20.637636
7032,25.3,20.637955
7032,25.3,20.638254
7032,25.3,20.638553
7032,25.3,20.638864
7032,25.3,20.639178
7032,25.3,20.639714
7032,25.3,20.640039
7032,25.3,20.64039
7032,25.3,20.640692
7032,25.3,20.641111
7032,25.3,20.641477
7032,25.3,20.641784
7032,25.3,20.64222
7032,25.3,20.642584
7032,25.3,20.642909
7032,25.3,20.643378
7032,25.3,20.643719
7032,25.3,20.64413
7032,25.3,20.64452
7032,25.3,20.644826
7032,25.3,20.645187
7032,25.3,20.645525
7032,25.3,20.645841
7032,25.3,20.646199
7032,25.3,20.646524
7032,25.3,20.646827
7032,25.3,20.647341
7032,25.3,20.647676
7032,25.3,20.647978
7032,25.3,20.648278
7032,25.3,20.64871
7032,25.3,20.649033
7032,25.3,20.64935
7032,25.3,20.649675
7032,25.3,20.649976
7032,25.3,20.65036
7032,25.3,20.650761
7032,25.3,20.651213
7032,25.3,20.651778
7032,25.3,20.652085
7032,25.3,20.652384
7032,25.3,20.652706
7032,25.3,20.653015
7032,25.3,20.653321
7032,25.3,20.653621
7032,25.3,20.65394
7032,25.3,20.65424
7032,25.3,20.65454
7032,25.3,20.654864
7032,25.3,20.65517
7032,25.3,20.655555
7032,25.3,20.655882
7032,25.3,20.656185
7032,25.3,20.656486
7032,25.3,20.656786
7032,25.3,20.657259
7032,25.3,20.657565
7032,25.3,20.657913
7032,25.3,20.658234
7032,25.3,20.65869
7032,25.3,20.65899
7032,25.3,20.659461
7032,25.3,20.659767
7032,25.3,20.660081
7032,25.3,20.66041
7032,25.3,20.660765
7032,25.3,20.661069
7032,25.3,20.661393
7032,25.3,20.661742
7032,25.3,20.662048
7032,25.3,20.662613
7032,25.3,20.662929
7032,25.3,20.663232
7032,25.3,20.663805
7032,25.3,20.664115
7032,25.3,20.664468
7032,25.3,20.664816
7032,25.3,20.66512
7032,25.3,20.665423
7032,25.3,20.66575
7032,25.3,20.666159
7032,25.3,20.666462
7032,25.3,20.666796
7032,25.3,20.667105
7032,25.3,20.667585
7032,25.3,20.667988
7032,25.3,20.668372
7032,25.3,20.668843
7032,25.3,20.669294
7032,25.3,20.669598
7032,25.3,20.669928
7032,25.3,20.670234
7032,25.3,20.670537
7032,25.3,20.67084
7032,25.3,20.671168
7032,25.3,20.671537
7032,25.3,20.67184
7032,25.3,20.672171
7032,25.3,20.672475
7032,25.3,20.672777
7032,25.3,20.673102
7032,25.3,20.673471
7032,25.3,20.67379
7032,25.3,20.674118
7032,25.3,20.674612
7032,25.3,20.674915
7032,25.3,20.675408
7032,25.3,20.675733
7032,25.3,20.67619
7032,25.3,20.676518
7032,25.3,20.676862
7032,25.3,20.677167
7032,25.3,20.677495
7032,25.3,20.677796
7032,25.3,20.67814
7032,25.3,20.678735
7032,25.3,20.679112
7032,25.3,20.679505
7032,25.3,20.679884
7032,25.3,20.680187
7032,25.3,20.680675
7032,25.3,20.681012
7032,25.3,20.681316
7032,25.3,20.681664
7032,25.3,20.682064
7032,25.3,20.682378
7032,25.3,20.682678
7032,25.3,20.683004
7032,25.3,20.683467
7032,25.3,20.683775
7032,25.3,20.684107
7032,25.3,20.684415
7032,25.3,20.684748
7032,25.3,20.685284
7032,25.3,20.685816
7032,25.3,20.686355
7032,25.3,20.686835
7032,25.3,20.687198
7032,25.3,20.687602
7032,25.3,20.687949
7032,25.3,20.688325
7032,25.3,20.688729
7032,25.3,20.689138
7032,25.3,20.689507
7032,25.3,20.689852
7032,25.3,20.690214
7032,25.3,20.690629
7032,25.3,20.690991
7032,25.3,20.691537
7032,25.3,20.69202
7032,25.3,20.69233
7032,25.3,20.692721
7032,25.3,20.69303
7032,25.3,20.693553
7032,25.3,20.695118
7032,25.3,20.695646
7032,25.3,20.69608
7032,25.3,20.696494
7032,25.3,20.69729
7032,25.3,20.697735
7032,25.3,20.698209
7032,25.3,20.698601
7032,25.3,20.69901
7032,25.3,20.699458
7032,25.3,20.699915
7032,25.3,20.700318
7032,25.3,20.700699
7032,25.3,20.701253
7032,25.3,20.701617
7032,25.3,20.702031
7032,25.3,20.702517
7032,25.3,20.702953
7032,25.3,20.703501
7032,25.3,20.70404
7032,25.3,20.704386
7032,25.3,20.704707
7032,25.3,20.705016
7032,25.3,20.705343
7032,25.3,20.705693
7032,25.3,20.705999
7032,25.3,20.706309
7032,25.3,20.706645
7032,25.3,20.706967
7032,25.3,20.70738
7032,25.3,20.707783
7032,25.3,20.708164
7032,25.3,20.708496
7032,25.3,20.708812
7032,25.3,20.709345
7032,25.3,20.70972
7032,25.3,20.710081
7032,25.3,20.71039
7032,25.3,20.71086
7032,25.3,20.711234
7032,25.3,20.711646
7032,25.3,20.711978
7032,25.3,20.712282
7032,25.3,20.712583
7032,25.3,20.712904
7032,25.3,20.713207
7032,25.3,20.713509
7032,25.3,20.714177
7032,25.3,20.714484
7032,25.3,20.714786
7032,25.3,20.71511
7032,25.3,20.715519
7032,25.3,20.715823
7032,25.3,20.71649
7032,25.3,20.716811
7032,25.3,20.717156
7032,25.3,20.717491
7032,25.3,20.717833
7032,25.3,20.718302
7032,25.3,20.71864
7032,25.3,20.719016
7032,25.3,20.719379
7032,25.3,20.719811
7032,25.3,20.720314
7032,25.3,20.720915
7032,25.3,20.721485
7032,25.3,20.721862
7032,25.3,20.722213
7032,25.3,20.722573
7032,25.3,20.722903
7032,25.3,20.723374
7032,25.3,20.723719
7032,25.3,20.724022
7032,25.3,20.724322
7032,25.3,20.724622
7032,25.3,20.724942
7032,25.3,20.725293
7032,25.3,20.725672
7032,25.3,20.726009
7032,25.3,20.726313
7032,25.3,20.726795
7032,25.3,20.727145
7032,25.3,20.727663
7032,25.3,20.728258
7032,25.3,20.72859
7032,25.3,20.728935
7032,25.3,20.729327
7032,25.3,20.729699
7032,25.3,20.730016
7032,25.3,20.730634
7032,25.3,20.731088
7032,25.3,20.731542
7032,25.3,20.73191
7032,25.3,20.732226
7032,25.3,20.732555
7032,25.3,20.732941
7032,25.3,20.733258
7032,25.3,20.733635
7032,25.3,20.733937
7032,25.3,20.734245
7032,25.3,20.734599
7032,25.3,20.734909
7032,25.3,20.735215
7032,25.3,20.735611
7032,25.3,20.736162
7032,25.3,20.736484
7032,25.3,20.737086
7032,25.3,20.73767
7032,25.3,20.738143
7032,25.3,20.738679
7032,25.3,20.739243
7032,25.3,20.739682
7032,25.3,20.740035
7032,25.3,20.740356
7032,25.3,20.740681
7032,25.3,20.741076
7032,25.3,20.7414
7032,25.3,20.741734
7032,25.3,20.742078
7032,25.3,20.742402
7032,25.3,20.74271
7032,25.3,20.74304
7032,25.3,20.743426
7032,25.3,20.743736
7032,25.3,20.74407
7032,25.3,20.744574
7032,25.3,20.744882
7032,25.3,20.745258
7032,25.3,20.74556
7032,25.3,20.74599
7032,25.3,20.747461
7032,25.3,20.747779
7032,25.3,20.748118
7032,25.3,20.748433
7032,25.3,20.74874
7032,25.3,20.749119
7032,25.3,20.749427
7032,25.3,20.749787
7032,25.3,20.750094
7032,25.3,20.750416
7032,25.3,20.750774
7032,25.3,20.751075
7032,25.3,20.751504
7032,25.3,20.751805
7032,25.3,20.752104
7032,25.3,20.752471
7032,25.3,20.752769
7032,25.3,20.75308
7032,25.3,20.753508
7032,25.3,20.753811
7032,25.3,20.754111
7032,25.3,20.754432
7032,25.3,20.754733
7032,25.3,20.755128
7032,25.3,20.7556
7032,25.3,20.756051
7032,25.3,20.75643
7032,25.3,20.75691
7032,25.3,20.757208
7032,25.3,20.757506
7032,25.3,20.757837
7032,25.3,20.758135
7032,25.3,20.758437
7032,25.3,20.758761
7032,25.3,20.759058
7032,25.3,20.759416
7032,25.3,20.75974
7032,25.3,20.760071
7032,25.3,20.760389
7032,25.3,20.760728
7032,25.3,20.761047
7032,25.3,20.761361
7032,25.3,20.761677
7032,25.3,20.763372
7032,25.3,20.763861
7032,25.3,20.764217
7032,25.3,20.764632
7032,25.3,20.765
7032,25.3,20.765306
7032,25.3,20.765608
7032,25.3,20.765909
7032,25.3,20.766234
7032,25.3,20.766549
7032,25.3,20.766893
7032,25.3,20.767222
7032,25.3,20.767606
7032,25.3,20.767907
7032,25.3,20.768283
7032,25.3,20.76859
7032,25.3,20.768901
7032,25.3,20.76922
7032,25.3,20.769575
7032,25.3,20.769877
7032,25.3,20.77019
7032,25.3,20.770536
7032,25.3,20.770854
7032,25.3,20.771212
7032,25.3,20.771599
7032,25.3,20.771917
7032,25.3,20.772447
7032,25.3,20.772761
7032,25.3,20.77314
7032,25.3,20.773478
7032,25.3,20.7739
7032,25.3,20.774291
7032,25.3,20.774908
7032,25.3,20.7754
7032,25.3,20.775744
7032,25.3,20.776056
7032,25.3,20.776359
7032,25.3,20.776682
7032,25.3,20.776988
7032,25.3,20.777296
7032,25.3,20.777597
7032,25.3,20.777916
7032,25.3,20.77823
7032,25.3,20.77853
7032,25.3,20.778851
7032,25.3,20.779153
7032,25.3,20.779572
7032,25.3,20.779896
7032,25.3,20.780202
7032,25.3,20.780923
7032,25.3,20.781303
7032,25.3,20.781614
7032,25.3,20.781916
7032,25.3,20.782381
7032,25.3,20.782697
7032,25.3,20.78304
7032,25.3,20.783466
7032,25.3,20.78377
7032,25.3,20.784071
7032,25.3,20.784446
7032,25.3,20.784749
7032,25.3,20.785063
7032,25.3,20.785524
7032,25.3,20.785832
7032,25.3,20.786183
7032,25.3,20.786525
7032,25.3,20.78687
7032,25.3,20.787186
7032,25.3,20.787932
7032,25.3,20.788248
7032,25.3,20.788551
7032,25.3,20.78889
7032,25.3,20.789193
7032,25.3,20.789615
7032,25.3,20.789945
7032,25.3,20.790246
7032,25.3,20.790546
7032,25.3,20.790863
7032,25.3,20.79131
7032,25.3,20.791745
7032,25.3,20.792225
7032,25.3,20.792747
7032,25.3,20.793086
7032,25.3,20.793389
7032,25.3,20.79369
7032,25.3,20.793997
7032,25.3,20.794329
7032,25.3,20.794631
7032,25.3,20.794933
7032,25.3,20.795336
7032,25.3,20.795647
7032,25.3,20.795948
7032,25.3,20.796284
7032,25.3,20.796591
7032,25.3,20.796891
7032,25.3,20.797356
7032,25.3,20.797658
7032,25.3,20.797957
7032,25.3,20.798272
7032,25.3,20.799237
7032,25.3,20.799637
7032,25.3,20.799965
7032,25.3,20.800268
7032,25.3,20.800569
7032,25.3,20.800913
7032,25.3,20.801219
7032,25.3,20.801617
7032,25.3,20.80195
7032,25.3,20.802255
7032,25.3,20.802556
7032,25.3,20.802867
7032,25.3,20.803349
7032,25.3,20.803666
7032,25.3,20.803968
7032,25.3,20.804713
7032,25.3,20.80503
7032,25.3,20.805331
7032,25.3,20.805688
7032,25.3,20.806003
7032,25.3,20.806307
7032,25.3,20.806605
7032,25.3,20.806923
7032,25.3,20.807222
7032,25.3,20.807608
7032,25.3,20.807944
7032,25.3,20.808269
7032,25.3,20.80859
7032,25.3,20.808927
7032,25.3,20.809244
7032,25.3,20.809697
7032,25.3,20.810033
7032,25.3,20.81035
7032,25.3,20.810671
7032,25.3,20.810995
7032,25.3,20.811342
7032,25.3,20.811647
7032,25.3,20.811973
7032,25.3,20.812276
7032,25.3,20.812576
7032,25.3,20.812886
7032,25.3,20.813206
7032,25.3,20.813506
7032,25.3,20.813805
7032,25.3,20.814122
7032,25.3,20.814423
7032,25.3,20.815552
7032,25.3,20.816005
7032,25.3,20.81632
7032,25.3,20.816621
7032,25.3,20.816943
7032,25.3,20.817245
7032,25.3,20.817547
7032,25.3,20.817877
7032,25.3,20.81818
7032,25.3,20.818493
7032,25.3,20.818811
7032,25.3,20.819115
7032,25.3,20.819517
7032,25.3,20.819816
7032,25.3,20.820146
7032,25.3,20.820447
7032,25.3,20.82076
7032,25.3,20.822296
7032,25.3,20.822634
7032,25.3,20.822943
7032,25.3,20.82335
7032,25.3,20.823662
7032,25.3,20.823963
7032,25.3,20.82429
7032,25.3,20.824601
7032,25.3,20.824907
7032,25.3,20.82525
7032,25.3,20.825598
7032,25.3,20.825901
7032,25.3,20.826223
7032,25.3,20.826528
7032,25.3,20.826843
7032,25.3,20.827324
7032,25.3,20.827676
7032,25.3,20.82798
7032,25.3,20.828286
7032,25.3,20.828608
7032,25.3,20.828911
7032,25.3,20.82923
7032,25.3,20.82962
7032,25.3,20.829922
7032,25.3,20.830225
7032,25.3,20.830725
7032,25.3,20.83106
7032,25.3,20.831418
7032,25.3,20.831754
7032,25.3,20.832058
7032,25.3,20.832984
7032,25.3,20.83333
7032,25.3,20.833642
7032,25.3,20.833982
7032,25.3,20.834325
7032,25.3,20.834667
7032,25.3,20.834974
7032,25.3,20.835423
7032,25.3,20.835734
7032,25.3,20.836061
7032,25.3,20.836379
7032,25.3,20.836682
7032,25.3,20.836991
7032,25.3,20.837316
7032,25.3,20.837637
7032,25.3,20.83807
7032,25.3,20.838407
7032,25.3,20.838717
7032,25.3,20.839032
7032,25.3,20.839468
7032,25.3,20.839834
7032,25.3,20.840139
7032,25.3,20.840464
7032,25.3,20.840779
7032,25.3,20.841081
7032,25.3,20.841406
7032,25.3,20.841711
7032,25.3,20.842013
7032,25.3,20.842314
7032,25.3,20.842638
7032,25.3,20.842947
7032,25.3,20.843534
7032,25.3,20.843847
7032,25.3,20.844156
7032,25.3,20.844458
7032,25.3,20.844781
7032,25.3,20.845127
7032,25.3,20.845485
7032,25.3,20.845808
7032,25.3,20.846111
7032,25.3,20.846452
7032,25.3,20.846812
7032,25.3,20.847243
7032,25.3,20.847633
7032,25.3,20.847962
7032,25.3,20.848267
7032,25.3,20.84886
7032,25.3,20.849188
7032,25.3,20.849489
7032,25.3,20.84979
7032,25.3,20.850126
7032,25.3,20.850428
7032,25.3,20.850729
7032,25.3,20.851051
7032,25.3,20.851496
7032,25.3,20.8518
7032,25.3,20.852127
7032,25.3,20.852442
7032,25.3,20.852744
7032,25.3,20.853044
7032,25.3,20.853406
7032,25.3,20.853877
7032,25.3,20.854186
7032,25.3,20.854514
7032,25.3,20.85486
7032,25.3,20.855202
7032,25.3,20.855571
7032,25.3,20.855871
7032,25.3,20.85617
7032,25.3,20.856498
7032,25.3,20.856805
7032,25.3,20.857112
7032,25.3,20.857475
7032,25.3,20.857841
7032,25.3,20.858143
7032,25.3,20.85846
7032,25.3,20.858799
7032,25.3,20.859241
7032,25.3,20.859652
7032,25.3,20.859958
7032,25.3,20.860265
7032,25.3,20.860565
7032,25.3,20.860949
7032,25.3,20.861254
7032,25.3,20.861565
7032,25.3,20.86189
7032,25.3,20.862198
7032,25.3,20.862551
7032,25.3,20.862875
7032,25.3,20.863179
7032,25.3,20.86353
7032,25.3,20.863987
7032,25.3,20.864593
7032,25.3,20.864901
7032,25.3,20.865286
7032,25.3,20.865626
7032,25.3,20.865927
7032,25.3,20.866258
7032,25.3,20.86656
7032,25.3,20.866866
7032,25.3,20.867191
7032,25.3,20.867622
7032,25.3,20.867929
7032,25.3,20.868251
7032,25.3,20.868564
7032,25.3,20.868865
7032,25.3,20.869165
7032,25.3,20.869489
7032,25.3,20.869918
7032,25.3,20.870283
7032,25.3,20.87059
7032,25.3,20.870938
7032,25.3,20.871354
7032,25.3,20.871662
7032,25.3,20.871997
7032,25.3,20.872305
7032,25.3,20.87266
7032,25.3,20.873021
7032,25.3,20.873337
7032,25.3,20.873667
7032,25.3,20.87397
7032,25.3,20.87429
7032,25.3,20.87462
7032,25.3,20.875095
7032,25.3,20.875456
7032,25.3,20.875817
7032,25.3,20.876171
7032,25.3,20.876517
7032,25.3,20.876849
7032,25.3,20.87715
7032,25.3,20.877449
7032,25.3,20.877779
7032,25.3,20.878111
7032,25.3,20.878528
7032,25.3,20.878944
7032,25.3,20.879357
7032,25.3,20.879745
7032,25.3,20.880921
7032,25.3,20.881353
7032,25.3,20.881729
7032,25.3,20.882134
7032,25.3,20.882524
7032,25.3,20.882916
7032,25.3,20.883394
7032,25.3,20.883799
7032,25.3,20.884172
7032,25.3,20.88455
7032,25.3,20.884942
7032,25.3,20.885352
7032,25.3,20.885722
7032,25.3,20.886063
7032,25.3,20.886428
7032,25.3,20.886768
7032,25.3,20.887109
7032,25.3,20.887504
7032,25.3,20.887812
7032,25.3,20.888124
7032,25.3,20.888433
7032,25.3,20.888756
7032,25.3,20.889057
7032,25.3,20.889367
7032,25.3,20.889703
7032,25.3,20.890005
7032,25.3,20.890307
7032,25.3,20.890637
7032,25.3,20.890957
7032,25.3,20.891362
7032,25.3,20.891771
7032,25.3,20.892083
7032,25.3,20.892392
7032,25.3,20.892735
7032,25.3,20.893094
7032,25.3,20.893414
7032,25.3,20.893726
7032,25.3,20.89408
7032,25.3,20.894427
7032,25.3,20.894749
7032,25.3,20.895115
7032,25.3,20.895549
7032,25.3,20.896034
7032,25.3,20.896386
7032,25.3,20.896697
7032,25.3,20.897188
7032,25.3,20.897496
7032,25.3,20.897797
7032,25.3,20.898097
7032,25.3,20.89842
7032,25.3,20.898735
7032,25.3,20.899035
7032,25.3,20.899431
7032,25.3,20.899735
7032,25.3,20.900035
7032,25.3,20.900354
7032,25.3,20.900655
7032,25.3,20.900967
7032,25.3,20.901268
7032,25.3,20.901588
7032,25.3,20.901888
7032,25.3,20.902187
7032,25.3,20.902506
7032,25.3,20.902806
7032,25.3,20.903117
7032,25.3,20.904596
7032,25.3,20.904935
7032,25.3,20.905246
7032,25.3,20.905572
7032,25.3,20.905879
7032,25.3,20.906179
7032,25.3,20.906481
7032,25.3,20.90681
7032,25.3,20.907128
7032,25.3,20.907504
7032,25.3,20.907841
7032,25.3,20.908144
7032,25.3,20.908447
7032,25.3,20.908779
7032,25.3,20.909086
7032,25.3,20.909402
7032,25.3,20.909716
7032,25.3,20.910055
7032,25.3,20.910358
7032,25.3,20.910662
7032,25.3,20.911161
7032,25.3,20.911701
7032,25.3,20.912108
7032,25.3,20.912472
7032,25.3,20.912938
7032,25.3,20.913319
7032,25.3,20.91394
7032,25.3,20.914354
7032,25.3,20.914677
7032,25.3,20.914993
7032,25.3,20.915408
7032,25.3,20.915768
7032,25.3,20.916084
7032,25.3,20.916427
7032,25.3,20.916789
7032,25.3,20.917132
7032,25.3,20.917492
7032,25.3,20.917867
7032,25.3,20.918202
7032,25.3,20.918562
7032,25.3,20.918919
7032,25.3,20.919313
7032,25.3,20.919676
7032,25.3,20.919994
7032,25.3,20.920319
7032,25.3,20.920667
7032,25.3,20.920971
7032,25.3,20.921299
7032,25.3,20.921629
7032,25.3,20.921965
7032,25.3,20.922269
7032,25.3,20.922662
7032,25.3,20.922992
7032,25.3,20.923478
7032,25.3,20.923904
7032,25.3,20.924225
7032,25.3,20.924527
7032,25.3,20.924911
7032,25.3,20.925259
7032,25.3,20.925576
7032,25.3,20.927037
7032,25.3,20.927482
7032,25.3,20.927794
7032,25.3,20.92813
7032,25.3,20.928443
7032,25.3,20.928821
7032,25.3,20.929201
7032,25.3,20.929507
7032,25.3,20.929813
7032,25.3,20.930135
7032,25.3,20.930638
7032,25.3,20.931081
7032,25.3,20.93148
7032,25.3,20.931806
7032,25.3,20.932172
7032,25.3,20.932541
7032,25.3,20.932947
7032,25.3,20.933372
7032,25.3,20.933776
7032,25.3,20.934155
7032,25.3,20.934578
7032,25.3,20.934967
7032,25.3,20.935476
7032,25.3,20.935881
7032,25.3,20.936282
7032,25.3,20.936681
7032,25.3,20.937084
7032,25.3,20.937509
7032,25.3,20.937913
7032,25.3,20.938323
7032,25.3,20.93873
7032,25.3,20.9391
7032,25.3,20.939563
7032,25.3,20.940735
7032,25.3,20.941104
7032,25.3,20.941426
7032,25.3,20.941774
7032,25.3,20.942102
7032,25.3,20.942463
7032,25.3,20.942953
7032,25.3,20.943473
7032,25.3,20.943931
7032,25.3,20.944449
7032,25.3,20.944881
7032,25.3,20.945288
7032,25.3,20.945663
7032,25.3,20.946059
7032,25.3,20.946399
7032,25.3,20.946732
7032,25.3,20.947432
7032,25.3,20.947771
7032,25.3,20.948169
7032,25.3,20.948535
7032,25.3,20.948857
7032,25.3,20.949287
7032,25.3,20.94968
7032,25.3,20.949994
7032,25.3,20.950378
7032,25.3,20.950723
7032,25.3,20.951037
7032,25.3,20.951529
7032,25.3,20.951836
7032,25.3,20.952162
7032,25.3,20.952518
7032,25.3,20.952884
7032,25.3,20.953203
7032,25.3,20.953529
7032,25.3,20.953845
7032,25.3,20.954149
7032,25.3,20.954566
7032,25.3,20.954874
7032,25.3,20.955245
7032,25.3,20.955688
7032,25.3,20.956008
7032,25.3,20.956315
7032,25.3,20.956681
7032,25.3,20.956994
7032,25.3,20.957414
7032,25.3,20.957791
7032,25.3,20.958129
7032,25.3,20.958519
7032,25.3,20.958949
7032,25.3,20.959389
7032,25.3,20.959787
7032,25.3,20.960171
7032,25.3,20.960616
7032,25.3,20.961045
7032,25.3,20.961416
7032,25.3,20.961814
7032,25.3,20.962207
7032,25.3,20.962552
7032,25.3,20.96296
7032,25.3,20.963453
7032,25.3,20.965122
7032,25.3,20.96547
7032,25.3,20.965816
7032,25.3,20.966156
7032,25.3,20.966461
7032,25.3,20.966767
7032,25.3,20.967132
7032,25.3,20.967498
7032,25.3,20.967812
7032,25.3,20.96815
7032,25.3,20.968511
7032,25.3,20.968856
7032,25.3,20.969229
7032,25.3,20.969571
7032,25.3,20.969921
7032,25.3,20.970298
7032,25.3,20.970659
7032,25.3,20.971005
7032,25.3,20.971415
7032,25.3,20.971767
7032,25.3,20.972088
7032,25.3,20.972417
7032,25.3,20.97273
7032,25.3,20.973046
7032,25.3,20.973349
7032,25.3,20.973671
7032,25.3,20.973974
7032,25.3,20.974279
7032,25.3,20.974611
7032,25.3,20.974923
7032,25.3,20.975233
7032,25.3,20.975619
7032,25.3,20.975928
7032,25.3,20.976234
7032,25.3,20.976577
7032,25.3,20.976887
7032,25.3,20.977203
7032,25.3,20.977512
7032,25.3,20.977834
7032,25.3,20.978135
7032,25.3,20.978454
7032,25.3,20.978854
7032,25.3,20.979195
7032,25.3,20.979584
7032,25.3,20.979907
7032,25.3,20.980209
7032,25.3,20.980663
7032,25.3,20.980987
7032,25.3,20.981289
7032,25.3,20.98159
7032,25.3,20.981929
